"Date","Price","Open","High","Low","Vol.","Change %"
"Apr 21, 2020","6,842.40","6,835.00","6,922.80","6,825.00","10.72K","0.01%"
"Apr 20, 2020","6,841.88","7,133.40","7,235.00","6,767.11","9.96K","-4.09%"
"Apr 19, 2020","7,133.30","7,268.80","7,285.40","7,058.70","4.74K","-1.87%"
"Apr 18, 2020","7,269.10","7,045.90","7,300.10","7,044.90","5.20K","3.17%"
"Apr 17, 2020","7,045.81","7,114.70","7,158.90","7,013.40","4.68K","-0.97%"
"Apr 16, 2020","7,114.93","6,629.10","7,200.00","6,500.40","17.75K","7.25%"
"Apr 15, 2020","6,633.80","6,874.00","6,938.40","6,621.29","6.01K","-3.47%"
"Apr 14, 2020","6,872.40","6,847.90","6,984.90","6,762.90","4.30K","0.35%"
"Apr 13, 2020","6,848.70","6,916.50","6,916.50","6,576.50","12.68K","-0.93%"
"Apr 12, 2020","6,913.00","6,884.50","7,192.20","6,797.60","8.89K","0.41%"
"Apr 11, 2020","6,884.50","6,874.30","6,954.40","6,780.00","4.07K","0.13%"
"Apr 10, 2020","6,875.50","7,293.70","7,305.76","6,756.40","15.84K","-5.73%"
"Apr 09, 2020","7,293.50","7,367.10","7,370.70","7,117.01","7.75K","-1.00%"
"Apr 08, 2020","7,367.00","7,203.00","7,420.00","7,155.77","8.18K","2.28%"
"Apr 07, 2020","7,203.00","7,340.20","7,452.00","7,088.00","11.99K","-1.95%"
"Apr 06, 2020","7,346.00","6,780.20","7,350.10","6,779.90","14.59K","8.38%"
"Apr 05, 2020","6,778.00","6,880.60","6,914.70","6,693.40","5.65K","-1.51%"
"Apr 04, 2020","6,881.60","6,738.50","7,010.80","6,660.03","7.12K","2.09%"
"Apr 03, 2020","6,740.80","6,810.70","7,048.10","6,624.60","9.97K","-1.14%"
"Apr 02, 2020","6,818.30","6,685.70","7,263.30","6,591.30","20.08K","2.15%"
"Apr 01, 2020","6,675.00","6,429.00","6,714.60","6,180.00","11.23K","3.85%"
"Mar 31, 2020","6,427.68","6,409.10","6,536.00","6,350.00","5.75K","0.31%"
"Mar 30, 2020","6,407.60","5,893.70","6,627.10","5,880.90","12.38K","8.74%"
"Mar 29, 2020","5,892.60","6,252.30","6,279.60","5,892.60","11.22K","-5.71%"
"Mar 28, 2020","6,249.30","6,366.00","6,366.00","6,061.40","12.96K","-1.89%"
"Mar 27, 2020","6,370.00","6,755.00","6,856.00","6,277.80","11.08K","-5.64%"
"Mar 26, 2020","6,750.70","6,688.20","6,790.10","6,536.90","6.73K","0.93%"
"Mar 25, 2020","6,688.20","6,762.00","6,968.00","6,449.90","13.79K","-1.09%"
"Mar 24, 2020","6,762.00","6,491.20","6,838.50","6,406.10","16.62K","4.17%"
"Mar 23, 2020","6,491.20","5,820.10","6,652.40","5,682.70","19.55K","11.40%"
"Mar 22, 2020","5,827.05","6,202.70","6,410.60","5,757.30","16.28K","-6.04%"
"Mar 21, 2020","6,201.80","6,211.10","6,461.00","5,884.70","12.94K","-0.06%"
"Mar 20, 2020","6,205.80","6,173.50","6,897.00","5,687.60","31.08K","0.52%"
"Mar 19, 2020","6,173.40","5,417.10","6,412.61","5,266.42","31.25K","13.98%"
"Mar 18, 2020","5,416.20","5,339.00","5,452.70","5,033.90","21.13K","1.33%"
"Mar 17, 2020","5,345.20","5,068.30","5,564.20","4,964.40","19.60K","5.67%"
"Mar 16, 2020","5,058.50","5,381.90","5,381.90","4,468.00","41.78K","-6.03%"
"Mar 15, 2020","5,383.20","5,217.10","5,984.20","5,133.00","22.62K","3.16%"
"Mar 14, 2020","5,218.20","5,621.80","5,673.20","5,099.00","18.64K","-7.24%"
"Mar 13, 2020","5,625.40","4,873.10","5,965.30","4,001.00","102.82K","14.17%"
"Mar 12, 2020","4,927.00","7,975.30","8,001.70","4,612.10","116.68K","-38.18%"
"Mar 11, 2020","7,969.60","7,917.93","8,020.60","7,635.10","10.98K","0.71%"
"Mar 10, 2020","7,913.80","7,965.50","8,180.00","7,779.00","10.17K","-0.67%"
"Mar 09, 2020","7,967.30","8,073.80","8,214.90","7,700.00","22.56K","-1.32%"
"Mar 08, 2020","8,074.00","8,917.20","8,917.20","8,049.50","25.59K","-9.47%"
"Mar 07, 2020","8,919.00","9,180.60","9,231.10","8,884.80","4.49K","-2.85%"
"Mar 06, 2020","9,180.60","9,085.60","9,199.70","9,016.14","3.14K","0.99%"
"Mar 05, 2020","9,090.80","8,795.30","9,185.00","8,795.30","5.72K","3.44%"
"Mar 04, 2020","8,788.58","8,791.10","8,877.70","8,718.40","4.17K","-0.03%"
"Mar 03, 2020","8,791.10","8,938.50","8,940.00","8,700.00","5.32K","-1.64%"
"Mar 02, 2020","8,938.10","8,556.80","8,990.80","8,524.63","5.32K","4.35%"
"Mar 01, 2020","8,565.20","8,561.50","8,775.00","8,460.00","5.39K","0.09%"
