"Date","Price","Open","High","Low","Vol.","Change %"
"Feb 10, 2020","452.48","450.20","463.00","436.97","330.01K","0.61%"
"Feb 09, 2020","449.73","444.39","460.07","435.44","296.98K","1.18%"
"Feb 08, 2020","444.47","439.93","453.80","425.73","279.55K","1.10%"
"Feb 07, 2020","439.62","445.77","459.55","432.64","321.30K","-1.35%"
"Feb 06, 2020","445.64","445.60","448.31","417.56","382.70K","0.08%"
"Feb 05, 2020","445.30","380.85","445.59","378.67","462.03K","16.90%"
"Feb 04, 2020","380.94","384.51","389.24","372.82","194.82K","-0.90%"
"Feb 03, 2020","384.40","377.27","392.54","374.82","236.33K","1.77%"
"Feb 02, 2020","377.72","379.95","387.61","370.01","244.44K","-0.65%"
"Feb 01, 2020","380.18","375.29","389.31","372.98","216.77K","1.44%"
"Jan 31, 2020","374.79","392.58","394.94","365.01","294.30K","-4.47%"
"Jan 30, 2020","392.32","380.43","398.82","372.85","333.85K","3.24%"
"Jan 29, 2020","380.01","379.60","396.05","376.97","325.85K","0.36%"
"Jan 28, 2020","378.66","362.80","384.93","361.56","335.85K","4.37%"
"Jan 27, 2020","362.79","348.45","377.65","348.02","426.75K","4.21%"
"Jan 26, 2020","348.12","309.66","349.22","307.94","290.64K","12.16%"
"Jan 25, 2020","310.37","318.61","319.19","305.23","140.35K","-2.61%"
"Jan 24, 2020","318.68","325.58","327.90","297.21","375.76K","-1.94%"
"Jan 23, 2020","325.00","349.42","349.89","317.86","214.87K","-7.05%"
"Jan 22, 2020","349.65","343.57","354.20","339.36","143.97K","1.75%"
"Jan 21, 2020","343.64","343.46","347.98","333.12","158.45K","0.13%"
"Jan 20, 2020","343.21","339.64","352.68","324.66","261.36K","1.15%"
"Jan 19, 2020","339.32","338.70","365.95","321.63","544.02K","0.16%"
"Jan 18, 2020","338.78","367.83","404.14","330.11","900.36K","-7.96%"
"Jan 17, 2020","368.08","327.53","383.10","320.34","614.23K","12.65%"
"Jan 16, 2020","326.76","340.61","342.79","311.20","365.13K","-3.90%"
"Jan 15, 2020","340.03","348.36","361.35","315.63","706.30K","-2.82%"
"Jan 14, 2020","349.89","267.20","368.07","267.20","1.19M","30.99%"
"Jan 13, 2020","267.11","270.79","271.89","261.42","165.21K","-1.13%"
"Jan 12, 2020","270.15","260.53","270.15","258.01","152.95K","3.58%"
"Jan 11, 2020","260.81","271.67","278.64","258.96","307.15K","-4.07%"
"Jan 10, 2020","271.88","238.27","274.29","231.55","450.12K","14.20%"
"Jan 09, 2020","238.07","240.19","243.82","231.40","173.74K","-0.85%"
"Jan 08, 2020","240.11","242.44","253.79","230.14","302.06K","-1.07%"
"Jan 07, 2020","242.70","244.31","246.59","232.34","264.45K","-0.59%"
"Jan 06, 2020","244.13","222.84","246.23","222.24","271.25K","9.59%"
"Jan 05, 2020","222.77","224.44","227.19","220.99","186.18K","-0.73%"
"Jan 04, 2020","224.41","222.42","227.30","219.51","203.61K","0.93%"
"Jan 03, 2020","222.34","195.55","225.34","191.97","405.33K","13.71%"
"Jan 02, 2020","195.53","204.40","205.33","193.00","151.18K","-4.38%"
"Jan 01, 2020","204.48","204.61","208.67","203.14","119.45K","-0.08%"
"Dec 31, 2019","204.65","208.33","213.89","201.80","171.34K","-1.92%"
"Dec 30, 2019","208.66","212.14","215.03","205.84","144.65K","-1.74%"
"Dec 29, 2019","212.35","206.04","215.60","204.50","160.55K","3.02%"
"Dec 28, 2019","206.13","203.35","209.41","202.46","206.26K","1.40%"
"Dec 27, 2019","203.28","187.71","203.73","186.86","244.33K","8.28%"
"Dec 26, 2019","187.73","185.30","194.47","184.06","92.66K","1.37%"
"Dec 25, 2019","185.20","188.37","188.85","183.31","56.75K","-1.68%"
"Dec 24, 2019","188.36","189.71","191.60","185.15","101.98K","-0.70%"
"Dec 23, 2019","189.69","196.54","197.92","188.37","95.94K","-3.34%"
"Dec 22, 2019","196.25","186.20","197.35","185.77","97.73K","5.38%"
"Dec 21, 2019","186.23","187.46","188.40","185.52","48.71K","-0.67%"
"Dec 20, 2019","187.49","186.08","190.43","183.99","91.41K","0.77%"
"Dec 19, 2019","186.06","189.19","190.85","183.51","117.57K","-1.53%"
"Dec 18, 2019","188.96","176.44","191.07","169.78","275.60K","7.11%"
"Dec 17, 2019","176.41","196.39","197.00","174.21","229.82K","-10.13%"
"Dec 16, 2019","196.30","206.82","207.54","194.34","166.93K","-5.09%"
"Dec 15, 2019","206.82","205.98","209.32","204.89","58.80K","0.44%"
"Dec 14, 2019","205.92","211.52","212.84","205.04","58.44K","-2.62%"
"Dec 13, 2019","211.46","206.74","212.53","206.35","70.95K","2.29%"
"Dec 12, 2019","206.72","207.32","207.90","204.01","75.24K","-0.17%"
"Dec 11, 2019","207.07","206.59","207.95","204.39","57.32K","0.21%"
"Dec 10, 2019","206.63","208.21","209.08","204.07","66.55K","-0.79%"
"Dec 09, 2019","208.28","212.51","214.85","205.60","78.95K","-1.99%"
"Dec 08, 2019","212.51","211.11","214.53","208.32","59.87K","0.67%"
"Dec 07, 2019","211.09","212.79","215.75","210.01","59.35K","-0.76%"
"Dec 06, 2019","212.70","211.64","213.72","209.26","70.90K","0.52%"
"Dec 05, 2019","211.59","207.57","214.02","205.28","94.25K","2.03%"
"Dec 04, 2019","207.39","211.50","217.58","203.04","186.81K","-1.96%"
"Dec 03, 2019","211.53","213.87","215.75","211.00","87.69K","-1.00%"
"Dec 02, 2019","213.66","214.56","216.30","209.73","71.09K","-0.36%"
"Dec 01, 2019","214.44","217.43","217.78","209.74","112.83K","-1.35%"
"Nov 30, 2019","217.38","223.92","224.50","214.58","114.88K","-2.90%"
"Nov 29, 2019","223.87","217.45","226.33","217.04","116.65K","2.93%"
"Nov 28, 2019","217.49","219.36","222.13","216.38","110.34K","-0.81%"
"Nov 27, 2019","219.27","210.73","225.00","203.62","219.02K","4.02%"
"Nov 26, 2019","210.79","206.99","215.17","206.99","173.48K","1.79%"
"Nov 25, 2019","207.09","202.62","216.08","192.20","341.87K","2.43%"
"Nov 24, 2019","202.18","215.01","216.31","200.53","213.13K","-5.84%"
"Nov 23, 2019","214.73","207.33","217.72","200.64","237.38K","3.51%"
"Nov 22, 2019","207.44","226.58","229.41","194.02","580.16K","-8.44%"
"Nov 21, 2019","226.57","243.35","246.80","219.74","305.47K","-6.89%"
"Nov 20, 2019","243.33","242.20","247.73","238.04","107.25K","0.51%"
"Nov 19, 2019","242.10","246.23","248.34","234.26","204.74K","-1.78%"
"Nov 18, 2019","246.50","265.85","265.86","238.89","225.80K","-7.28%"
"Nov 17, 2019","265.85","265.21","269.73","260.20","87.28K","0.26%"
"Nov 16, 2019","265.17","263.22","267.43","261.85","78.20K","0.72%"
"Nov 15, 2019","263.27","277.77","279.65","261.00","206.58K","-5.20%"
"Nov 14, 2019","277.72","285.39","286.27","273.23","144.13K","-2.69%"
"Nov 13, 2019","285.40","289.23","289.42","281.90","76.39K","-1.26%"
"Nov 12, 2019","289.05","286.34","291.84","281.67","124.14K","0.83%"
"Nov 11, 2019","286.67","292.95","296.71","281.96","127.66K","-2.14%"
"Nov 10, 2019","292.95","282.58","300.00","279.40","204.53K","3.67%"
"Nov 09, 2019","282.58","277.11","283.79","276.01","82.13K","2.01%"
"Nov 08, 2019","277.00","291.88","294.14","270.89","226.75K","-5.13%"
"Nov 07, 2019","291.98","305.40","306.29","286.95","209.39K","-4.33%"
"Nov 06, 2019","305.20","292.70","307.20","291.05","208.06K","4.22%"
"Nov 05, 2019","292.83","290.30","298.42","286.30","136.47K","0.84%"
"Nov 04, 2019","290.38","291.20","294.72","284.80","189.55K","-0.40%"
"Nov 03, 2019","291.54","289.75","303.14","282.80","220.59K","0.63%"
"Nov 02, 2019","289.72","278.43","295.93","277.59","182.85K","4.11%"
"Nov 01, 2019","278.29","282.48","283.17","270.00","164.48K","-1.47%"
"Oct 31, 2019","282.45","288.39","293.19","270.62","278.58K","-2.13%"
"Oct 30, 2019","288.61","289.08","304.54","283.20","404.85K","-0.09%"
"Oct 29, 2019","288.88","263.53","297.73","263.53","514.86K","9.53%"
"Oct 28, 2019","263.74","261.04","275.21","257.94","298.68K","1.22%"
"Oct 27, 2019","260.56","252.57","268.26","245.20","343.56K","3.21%"
"Oct 26, 2019","252.45","259.10","280.67","242.21","560.21K","-2.57%"
"Oct 25, 2019","259.10","212.00","272.22","211.79","463.64K","22.22%"
"Oct 24, 2019","212.00","210.11","217.50","206.04","114.12K","1.03%"
"Oct 23, 2019","209.84","226.98","227.71","198.91","219.93K","-7.54%"
"Oct 22, 2019","226.94","232.16","234.00","225.50","102.19K","-2.41%"
"Oct 21, 2019","232.54","224.55","236.00","223.18","165.51K","3.57%"
"Oct 20, 2019","224.53","212.97","226.49","210.90","92.59K","5.41%"
"Oct 19, 2019","213.00","211.67","215.66","210.41","66.27K","0.62%"
"Oct 18, 2019","211.69","219.77","220.20","208.60","88.12K","-3.69%"
"Oct 17, 2019","219.81","216.69","220.93","213.77","59.93K","1.37%"
"Oct 16, 2019","216.83","222.00","225.45","213.88","83.53K","-2.41%"
"Oct 15, 2019","222.19","227.97","228.76","218.11","81.74K","-2.52%"
"Oct 14, 2019","227.94","222.96","229.90","222.60","64.04K","2.22%"
"Oct 13, 2019","223.00","224.05","228.20","221.20","54.55K","-0.58%"
"Oct 12, 2019","224.30","220.50","227.98","220.50","57.95K","1.72%"
"Oct 11, 2019","220.50","229.54","234.77","218.80","125.80K","-3.90%"
"Oct 10, 2019","229.46","238.29","239.71","228.64","109.95K","-3.70%"
"Oct 09, 2019","238.28","231.58","240.84","228.19","126.31K","2.84%"
"Oct 08, 2019","231.71","232.80","239.11","227.25","103.02K","-0.49%"
"Oct 07, 2019","232.84","220.43","237.61","218.57","132.62K","5.73%"
"Oct 06, 2019","220.23","222.76","223.14","216.11","62.85K","-1.11%"
"Oct 05, 2019","222.70","221.37","223.40","218.12","51.38K","0.64%"
"Oct 04, 2019","221.28","222.21","225.11","217.99","79.19K","-0.35%"
"Oct 03, 2019","222.06","224.79","225.09","217.29","80.02K","-1.21%"
"Oct 02, 2019","224.78","222.60","225.36","219.95","108.79K","0.97%"
"Oct 01, 2019","222.63","227.50","235.22","219.20","171.64K","-1.97%"
"Sep 30, 2019","227.10","218.10","230.28","212.45","158.38K","4.22%"
"Sep 29, 2019","217.91","227.02","227.28","211.91","133.30K","-4.00%"
"Sep 28, 2019","227.00","220.21","229.70","217.47","131.10K","3.08%"
"Sep 27, 2019","220.21","213.99","222.89","208.50","190.75K","3.00%"
"Sep 26, 2019","213.80","227.07","227.50","204.17","225.19K","-5.87%"
"Sep 25, 2019","227.14","217.38","234.39","216.52","345.54K","4.38%"
"Sep 24, 2019","217.61","292.00","293.39","196.59","615.28K","-25.49%"
"Sep 23, 2019","292.05","307.02","308.10","291.27","109.31K","-4.68%"
"Sep 22, 2019","306.40","311.70","312.03","302.55","79.89K","-1.77%"
"Sep 21, 2019","311.92","315.65","317.94","309.57","77.87K","-1.19%"
"Sep 20, 2019","315.68","322.79","324.80","308.28","104.10K","-2.21%"
"Sep 19, 2019","322.80","323.22","323.90","305.80","154.03K","-0.02%"
"Sep 18, 2019","322.88","318.54","332.34","318.54","125.96K","1.40%"
"Sep 17, 2019","318.43","307.57","327.19","304.80","140.21K","3.54%"
"Sep 16, 2019","307.55","303.14","309.21","300.21","85.12K","1.44%"
"Sep 15, 2019","303.19","304.18","306.95","301.79","97.43K","-0.34%"
"Sep 14, 2019","304.21","298.20","307.08","295.98","104.41K","2.08%"
"Sep 13, 2019","298.02","300.01","300.44","294.54","99.61K","-0.68%"
"Sep 12, 2019","300.05","299.45","301.85","294.64","69.95K","0.32%"
"Sep 11, 2019","299.09","304.07","307.15","292.02","116.88K","-1.67%"
"Sep 10, 2019","304.17","304.35","311.01","299.34","85.17K","-0.04%"
"Sep 09, 2019","304.28","306.37","312.42","297.80","140.35K","-0.90%"
"Sep 08, 2019","307.05","299.96","310.60","295.65","117.92K","2.46%"
"Sep 07, 2019","299.67","286.11","305.00","284.13","101.30K","4.39%"
"Sep 06, 2019","287.06","292.68","301.28","280.01","117.56K","-1.89%"
"Sep 05, 2019","292.60","294.01","296.00","285.40","77.67K","-0.56%"
"Sep 04, 2019","294.26","300.51","301.55","292.34","89.38K","-1.98%"
"Sep 03, 2019","300.19","293.01","306.31","292.35","133.15K","2.53%"
"Sep 02, 2019","292.77","280.87","294.98","279.22","110.11K","4.25%"
"Sep 01, 2019","280.84","279.11","283.23","273.25","65.59K","0.64%"
"Aug 31, 2019","279.05","278.76","284.64","271.73","89.27K","0.09%"
"Aug 30, 2019","278.80","280.01","284.00","270.60","108.21K","-0.35%"
"Aug 29, 2019","279.79","291.98","291.99","275.55","136.94K","-4.14%"
"Aug 28, 2019","291.88","308.53","309.91","285.55","126.36K","-5.38%"
"Aug 27, 2019","308.48","311.47","313.16","303.81","71.97K","-0.91%"
"Aug 26, 2019","311.30","305.79","314.94","305.10","93.72K","1.85%"
"Aug 25, 2019","305.64","305.98","312.18","301.16","48.75K","0.04%"
"Aug 24, 2019","305.52","315.59","316.30","299.17","85.30K","-3.16%"
"Aug 23, 2019","315.49","311.58","318.22","305.32","89.87K","1.17%"
"Aug 22, 2019","311.84","304.06","315.65","293.90","116.97K","2.72%"
"Aug 21, 2019","303.58","315.57","316.10","289.00","139.51K","-3.77%"
"Aug 20, 2019","315.46","324.99","325.82","311.71","77.90K","-2.80%"
"Aug 19, 2019","324.55","316.99","327.51","312.85","97.41K","2.41%"
"Aug 18, 2019","316.90","306.65","324.72","302.37","86.95K","3.38%"
"Aug 17, 2019","306.54","308.47","312.32","300.16","70.13K","-0.74%"
"Aug 16, 2019","308.84","314.18","316.05","300.28","151.52K","-1.81%"
"Aug 15, 2019","314.53","311.79","321.74","268.49","394.41K","0.87%"
"Aug 14, 2019","311.83","347.60","359.13","307.51","232.18K","-10.40%"
"Aug 13, 2019","348.02","329.97","352.44","327.50","151.78K","5.47%"
"Aug 12, 2019","329.98","339.05","340.44","328.68","72.32K","-2.84%"
"Aug 11, 2019","339.63","316.23","344.53","313.71","77.99K","7.50%"
"Aug 10, 2019","315.94","315.98","324.20","304.80","74.77K","0.18%"
"Aug 09, 2019","315.36","334.38","334.74","308.41","88.04K","-5.50%"
"Aug 08, 2019","333.73","338.28","339.41","326.45","62.89K","-1.35%"
"Aug 07, 2019","338.29","335.75","346.53","331.63","77.56K","0.75%"
"Aug 06, 2019","335.77","347.09","354.88","330.50","105.20K","-3.44%"
"Aug 05, 2019","347.73","335.34","354.79","335.34","129.34K","3.78%"
"Aug 04, 2019","335.05","335.57","338.60","328.50","76.88K","-0.16%"
"Aug 03, 2019","335.59","328.13","348.59","326.17","98.99K","2.38%"
"Aug 02, 2019","327.80","328.78","334.18","320.08","84.21K","-0.31%"
"Aug 01, 2019","328.83","328.94","330.00","318.49","74.89K","0.04%"
"Jul 31, 2019","328.71","318.24","335.97","317.80","126.02K","3.32%"
"Jul 30, 2019","318.15","305.85","324.51","302.55","93.58K","3.96%"
"Jul 29, 2019","306.03","311.59","314.91","302.32","74.79K","-1.34%"
"Jul 28, 2019","310.19","305.75","312.65","291.11","69.57K","1.49%"
"Jul 27, 2019","305.63","317.00","324.55","298.86","115.53K","-3.67%"
"Jul 26, 2019","317.27","302.20","323.72","295.36","122.06K","4.97%"
"Jul 25, 2019","302.26","301.57","311.94","294.53","88.31K","-0.01%"
"Jul 24, 2019","302.28","297.79","308.13","282.20","134.34K","1.46%"
"Jul 23, 2019","297.93","310.35","315.07","291.80","113.75K","-4.03%"
"Jul 22, 2019","310.45","321.09","324.30","301.37","98.59K","-3.29%"
"Jul 21, 2019","321.00","324.19","331.95","310.63","117.48K","-1.09%"
"Jul 20, 2019","324.54","307.40","342.90","304.78","189.92K","5.64%"
"Jul 19, 2019","307.22","314.42","315.16","294.80","157.73K","-2.25%"
"Jul 18, 2019","314.29","291.33","323.05","284.14","248.23K","7.88%"
"Jul 17, 2019","291.33","283.10","308.44","273.54","311.78K","3.20%"
"Jul 16, 2019","282.29","312.21","317.58","267.23","356.64K","-9.69%"
"Jul 15, 2019","312.57","280.79","325.16","243.35","519.49K","11.35%"
"Jul 14, 2019","280.72","343.45","345.50","275.00","238.85K","-18.33%"
"Jul 13, 2019","343.74","352.70","352.70","331.31","136.39K","-2.48%"
"Jul 12, 2019","352.49","345.00","361.31","337.40","160.89K","2.07%"
"Jul 11, 2019","345.34","389.47","389.47","313.86","405.87K","-11.33%"
"Jul 10, 2019","389.47","415.01","422.48","378.44","181.68K","-6.05%"
"Jul 09, 2019","414.55","416.58","427.49","409.57","98.34K","-0.54%"
"Jul 08, 2019","416.80","410.52","418.81","404.35","65.54K","1.52%"
"Jul 07, 2019","410.57","406.41","413.76","397.63","73.04K","0.89%"
"Jul 06, 2019","406.95","399.22","417.53","398.66","83.22K","1.85%"
"Jul 05, 2019","399.56","399.32","409.61","392.02","71.72K","-0.08%"
"Jul 04, 2019","399.87","420.50","421.65","398.40","88.80K","-5.00%"
"Jul 03, 2019","420.93","408.20","421.99","403.97","130.41K","3.17%"
"Jul 02, 2019","408.00","418.25","423.88","383.50","209.63K","-2.39%"
"Jul 01, 2019","417.98","403.61","421.83","389.73","193.79K","3.82%"
"Jun 30, 2019","402.59","440.75","449.00","399.72","195.13K","-8.87%"
