"Date","Price","Open","High","Low","Vol.","Change %"
"Oct 16, 2019","1,243.64","1,241.17","1,254.74","1,238.45","1.17M","0.05%"
"Oct 15, 2019","1,243.01","1,220.40","1,247.33","1,220.40","1.40M","2.13%"
"Oct 14, 2019","1,217.14","1,212.34","1,226.33","1,211.76","882.04K","0.14%"
"Oct 11, 2019","1,215.45","1,222.21","1,228.39","1,213.74","1.28M","0.56%"
"Oct 10, 2019","1,208.67","1,198.58","1,215.00","1,197.34","932.53K","0.53%"
"Oct 09, 2019","1,202.31","1,199.35","1,208.35","1,197.63","876.63K","1.11%"
"Oct 08, 2019","1,189.13","1,197.59","1,206.08","1,189.01","1.14M","-1.54%"
"Oct 07, 2019","1,207.68","1,204.40","1,218.20","1,203.75","867.15K","-0.11%"
"Oct 04, 2019","1,209.00","1,191.89","1,211.44","1,189.17","1.18M","1.78%"
"Oct 03, 2019","1,187.83","1,180.00","1,189.06","1,162.43","1.66M","0.95%"
"Oct 02, 2019","1,176.63","1,196.98","1,196.99","1,171.29","1.64M","-2.36%"
"Oct 01, 2019","1,205.10","1,219.00","1,231.23","1,203.58","1.36M","-1.14%"
"Sep 30, 2019","1,219.00","1,220.97","1,226.00","1,212.30","1.42M","-0.50%"
"Sep 27, 2019","1,225.09","1,243.01","1,244.02","1,214.45","1.35M","-1.31%"
"Sep 26, 2019","1,241.39","1,241.96","1,245.00","1,232.27","1.56M","-0.41%"
"Sep 25, 2019","1,246.52","1,215.82","1,248.30","1,210.09","1.59M","2.28%"
"Sep 24, 2019","1,218.76","1,240.00","1,246.74","1,210.68","1.59M","-1.24%"
"Sep 23, 2019","1,234.03","1,226.00","1,239.09","1,224.17","1.08M","0.33%"
"Sep 20, 2019","1,229.93","1,233.12","1,243.32","1,223.08","2.34M","-0.71%"
"Sep 19, 2019","1,238.71","1,232.06","1,244.44","1,232.02","1.00M","0.51%"
"Sep 18, 2019","1,232.41","1,227.51","1,235.61","1,216.53","1.14M","0.27%"
"Sep 17, 2019","1,229.15","1,230.40","1,235.00","1,223.69","958.11K","-0.17%"
"Sep 16, 2019","1,231.30","1,229.52","1,239.56","1,225.61","1.05M","-0.67%"
"Sep 13, 2019","1,239.56","1,231.35","1,240.88","1,227.01","1.30M","0.43%"
"Sep 12, 2019","1,234.25","1,224.30","1,241.86","1,223.02","1.73M","1.15%"
"Sep 11, 2019","1,220.17","1,203.41","1,222.60","1,202.20","1.31M","1.17%"
"Sep 10, 2019","1,206.00","1,195.15","1,210.00","1,194.58","1.26M","0.13%"
"Sep 09, 2019","1,204.41","1,204.00","1,220.00","1,192.62","1.47M","-0.04%"
"Sep 06, 2019","1,204.93","1,208.13","1,212.02","1,202.52","1.07M","-0.53%"
"Sep 05, 2019","1,211.38","1,191.53","1,213.04","1,191.53","1.41M","2.54%"
"Sep 04, 2019","1,181.41","1,176.71","1,183.48","1,171.00","1.07M","1.11%"
"Sep 03, 2019","1,168.39","1,177.03","1,186.89","1,163.20","1.48M","-1.66%"
"Aug 30, 2019","1,188.10","1,198.50","1,198.50","1,183.80","1.13M","-0.40%"
"Aug 29, 2019","1,192.85","1,181.12","1,196.06","1,181.12","1.09M","1.86%"
"Aug 28, 2019","1,171.02","1,161.71","1,176.42","1,157.30","802.24K","0.27%"
"Aug 27, 2019","1,167.84","1,180.53","1,182.40","1,161.45","1.08M","-0.09%"
"Aug 26, 2019","1,168.89","1,157.26","1,169.47","1,152.96","1.23M","1.53%"
"Aug 23, 2019","1,151.29","1,181.99","1,194.08","1,147.75","1.69M","-3.21%"
"Aug 22, 2019","1,189.53","1,194.07","1,198.01","1,178.58","947.91K","-0.14%"
"Aug 21, 2019","1,191.25","1,193.15","1,199.00","1,187.43","741.05K","0.72%"
"Aug 20, 2019","1,182.69","1,195.25","1,196.06","1,182.11","915.61K","-1.32%"
"Aug 19, 2019","1,198.45","1,190.09","1,206.99","1,190.09","1.23M","1.77%"
"Aug 16, 2019","1,177.60","1,179.55","1,182.72","1,171.81","1.35M","0.89%"
"Aug 15, 2019","1,167.26","1,163.50","1,175.84","1,162.11","1.22M","0.26%"
"Aug 14, 2019","1,164.29","1,176.31","1,182.30","1,160.54","1.58M","-2.75%"
"Aug 13, 2019","1,197.27","1,171.46","1,204.78","1,171.46","1.32M","1.92%"
"Aug 12, 2019","1,174.71","1,179.21","1,184.96","1,167.67","1.00M","-1.12%"
"Aug 09, 2019","1,188.01","1,197.99","1,203.88","1,183.60","1.07M","-1.39%"
"Aug 08, 2019","1,204.80","1,182.83","1,205.01","1,173.02","1.47M","2.62%"
"Aug 07, 2019","1,173.99","1,156.00","1,178.45","1,149.62","1.44M","0.35%"
"Aug 06, 2019","1,169.95","1,163.31","1,179.96","1,160.00","1.71M","1.53%"
"Aug 05, 2019","1,152.32","1,170.04","1,175.24","1,140.14","2.60M","-3.49%"
"Aug 02, 2019","1,193.99","1,200.74","1,206.90","1,188.94","1.65M","-1.24%"
"Aug 01, 2019","1,209.01","1,214.03","1,234.11","1,205.72","1.70M","-0.63%"
"Jul 31, 2019","1,216.68","1,223.00","1,234.00","1,207.76","1.73M","-0.69%"
"Jul 30, 2019","1,225.14","1,225.41","1,234.87","1,223.30","1.45M","-1.15%"
"Jul 29, 2019","1,239.41","1,241.05","1,247.37","1,228.23","2.22M","-0.88%"
"Jul 26, 2019","1,250.41","1,224.04","1,265.55","1,224.00","4.81M","10.45%"
"Jul 25, 2019","1,132.12","1,137.82","1,141.70","1,120.92","2.21M","-0.50%"
"Jul 24, 2019","1,137.81","1,131.90","1,144.00","1,126.99","1.59M","-0.73%"
"Jul 23, 2019","1,146.21","1,144.00","1,146.90","1,131.80","1.09M","0.72%"
"Jul 22, 2019","1,138.07","1,133.45","1,139.25","1,124.24","1.30M","0.71%"
"Jul 19, 2019","1,130.10","1,148.19","1,151.14","1,129.62","1.65M","-1.42%"
"Jul 18, 2019","1,146.33","1,141.74","1,147.61","1,132.73","1.29M","-0.00%"
"Jul 17, 2019","1,146.35","1,150.97","1,158.36","1,145.77","1.17M","-0.63%"
"Jul 16, 2019","1,153.58","1,146.00","1,158.58","1,145.00","1.24M","0.28%"
"Jul 15, 2019","1,150.34","1,146.86","1,150.82","1,139.40","903.78K","0.48%"
"Jul 12, 2019","1,144.90","1,143.99","1,147.34","1,138.78","863.97K","0.06%"
"Jul 11, 2019","1,144.21","1,143.25","1,153.07","1,139.58","1.20M","0.33%"
"Jul 10, 2019","1,140.48","1,131.22","1,142.05","1,130.97","1.21M","1.39%"
"Jul 09, 2019","1,124.83","1,111.80","1,128.03","1,107.17","1.33M","0.76%"
"Jul 08, 2019","1,116.35","1,125.17","1,125.98","1,111.21","1.24M","-1.35%"
"Jul 05, 2019","1,131.59","1,117.80","1,132.88","1,116.14","1.26M","0.89%"
"Jul 03, 2019","1,121.58","1,117.41","1,126.76","1,113.86","767.01K","0.93%"
"Jul 02, 2019","1,111.25","1,102.24","1,111.77","1,098.17","991.76K","1.21%"
"Jul 01, 2019","1,097.95","1,098.00","1,107.58","1,093.70","1.44M","1.58%"
"Jun 28, 2019","1,080.91","1,076.39","1,081.00","1,073.37","1.69M","0.46%"
"Jun 27, 2019","1,076.01","1,084.00","1,087.10","1,075.29","1.00M","-0.35%"
"Jun 26, 2019","1,079.80","1,086.50","1,092.97","1,072.24","1.81M","-0.60%"
"Jun 25, 2019","1,086.35","1,112.66","1,114.35","1,083.80","1.55M","-2.61%"
"Jun 24, 2019","1,115.52","1,119.61","1,122.00","1,111.01","1.40M","-0.57%"
"Jun 21, 2019","1,121.88","1,109.24","1,124.11","1,108.08","1.95M","0.94%"
"Jun 20, 2019","1,111.42","1,119.99","1,120.12","1,104.74","1.26M","0.82%"
"Jun 19, 2019","1,102.33","1,105.60","1,107.00","1,093.48","1.34M","-0.12%"
"Jun 18, 2019","1,103.60","1,109.69","1,116.39","1,098.99","1.39M","1.02%"
"Jun 17, 2019","1,092.50","1,086.28","1,099.18","1,086.28","941.60K","0.66%"
"Jun 14, 2019","1,085.35","1,086.42","1,092.69","1,080.17","1.11M","-0.31%"
"Jun 13, 2019","1,088.77","1,083.64","1,094.17","1,080.15","1.06M","1.09%"
"Jun 12, 2019","1,077.03","1,078.00","1,080.93","1,067.54","1.06M","-0.16%"
"Jun 11, 2019","1,078.72","1,093.98","1,101.99","1,077.60","1.44M","-0.15%"
"Jun 10, 2019","1,080.38","1,072.98","1,092.66","1,072.32","1.46M","1.35%"
"Jun 07, 2019","1,066.04","1,050.63","1,070.92","1,048.40","1.80M","2.08%"
"Jun 06, 2019","1,044.34","1,044.99","1,047.49","1,033.70","1.70M","0.20%"
"Jun 05, 2019","1,042.22","1,051.54","1,053.55","1,030.49","2.17M","-1.03%"
"Jun 04, 2019","1,053.05","1,042.90","1,056.05","1,033.69","2.83M","1.62%"
"Jun 03, 2019","1,036.23","1,065.50","1,065.50","1,025.00","5.13M","-6.11%"
"May 31, 2019","1,103.63","1,101.29","1,109.60","1,100.18","1.51M","-1.28%"
"May 30, 2019","1,117.95","1,115.54","1,123.13","1,112.12","951.87K","0.13%"
"May 29, 2019","1,116.46","1,127.52","1,129.10","1,108.22","1.54M","-1.56%"
"May 28, 2019","1,134.15","1,134.00","1,151.59","1,133.12","1.37M","0.06%"
"May 24, 2019","1,133.47","1,147.36","1,149.77","1,131.66","1.11M","-0.64%"
"May 23, 2019","1,140.77","1,140.50","1,145.97","1,129.22","1.20M","-0.92%"
"May 22, 2019","1,151.42","1,146.75","1,158.52","1,145.89","914.84K","0.16%"
"May 21, 2019","1,149.63","1,148.49","1,152.71","1,137.94","1.16M","0.95%"
"May 20, 2019","1,138.85","1,144.50","1,146.80","1,131.44","1.35M","-2.02%"
"May 17, 2019","1,162.30","1,168.47","1,180.15","1,160.01","1.21M","-1.41%"
"May 16, 2019","1,178.98","1,164.51","1,188.16","1,162.84","1.53M","1.27%"
"May 15, 2019","1,164.21","1,117.87","1,171.33","1,116.67","2.29M","3.91%"
"May 14, 2019","1,120.44","1,137.21","1,140.42","1,119.55","1.84M","-1.02%"
"May 13, 2019","1,132.03","1,141.96","1,147.94","1,122.11","1.86M","-2.77%"
"May 10, 2019","1,164.27","1,163.59","1,172.60","1,142.50","1.31M","0.16%"
"May 09, 2019","1,162.38","1,159.03","1,169.66","1,150.85","1.19M","-0.33%"
"May 08, 2019","1,166.27","1,172.01","1,180.42","1,165.74","1.31M","-0.67%"
"May 07, 2019","1,174.10","1,180.47","1,190.44","1,161.04","1.55M","-1.29%"
"May 06, 2019","1,189.39","1,166.26","1,190.85","1,166.26","1.56M","0.34%"
"May 03, 2019","1,185.40","1,173.65","1,186.80","1,169.00","1.98M","1.96%"
"May 02, 2019","1,162.61","1,167.76","1,174.19","1,155.00","1.94M","-0.47%"
"May 01, 2019","1,168.08","1,188.05","1,188.05","1,167.18","2.64M","-1.72%"
"Apr 30, 2019","1,188.48","1,185.00","1,192.81","1,175.00","6.21M","-7.70%"
"Apr 29, 2019","1,287.58","1,274.00","1,289.27","1,266.29","2.50M","1.21%"
"Apr 26, 2019","1,272.18","1,269.00","1,273.07","1,260.32","1.24M","0.69%"
"Apr 25, 2019","1,263.45","1,264.77","1,267.41","1,252.03","1.11M","0.59%"
"Apr 24, 2019","1,256.00","1,264.12","1,268.01","1,255.00","1.02M","-0.68%"
"Apr 23, 2019","1,264.55","1,250.69","1,269.00","1,246.38","1.32M","1.26%"
"Apr 22, 2019","1,248.84","1,235.99","1,249.09","1,228.31","807.33K","1.01%"
"Apr 18, 2019","1,236.37","1,239.18","1,242.00","1,234.61","1.33M","0.00%"
"Apr 17, 2019","1,236.34","1,233.00","1,240.56","1,227.82","1.22M","0.75%"
"Apr 16, 2019","1,227.13","1,225.00","1,230.82","1,220.12","856.30K","0.49%"
"Apr 15, 2019","1,221.10","1,218.00","1,224.20","1,209.11","1.19M","0.27%"
"Apr 12, 2019","1,217.87","1,210.00","1,218.35","1,208.11","933.79K","1.10%"
"Apr 11, 2019","1,204.62","1,203.96","1,207.96","1,200.13","710.23K","0.20%"
"Apr 10, 2019","1,202.16","1,200.68","1,203.79","1,196.43","724.64K","0.41%"
"Apr 09, 2019","1,197.25","1,196.00","1,202.29","1,193.08","876.38K","-0.55%"
"Apr 08, 2019","1,203.84","1,207.89","1,208.69","1,199.86","860.36K","-0.27%"
"Apr 05, 2019","1,207.15","1,214.99","1,216.22","1,205.03","907.15K","-0.65%"
"Apr 04, 2019","1,215.00","1,205.94","1,215.67","1,204.13","950.75K","0.75%"
"Apr 03, 2019","1,205.92","1,207.48","1,216.30","1,200.50","1.02M","0.45%"
"Apr 02, 2019","1,200.49","1,195.32","1,201.35","1,185.71","827.97K","0.51%"
"Apr 01, 2019","1,194.43","1,184.10","1,196.66","1,182.00","1.25M","1.80%"
"Mar 29, 2019","1,173.31","1,174.90","1,178.99","1,162.88","1.27M","0.41%"
"Mar 28, 2019","1,168.49","1,171.54","1,171.57","1,159.43","1.01M","-0.39%"
"Mar 27, 2019","1,173.02","1,185.50","1,187.56","1,159.37","1.40M","-0.98%"
"Mar 26, 2019","1,184.62","1,198.53","1,202.83","1,176.72","1.90M","-0.70%"
"Mar 25, 2019","1,193.00","1,196.93","1,206.40","1,187.04","1.50M","-1.04%"
"Mar 22, 2019","1,205.50","1,226.32","1,230.00","1,202.83","1.71M","-2.11%"
"Mar 21, 2019","1,231.54","1,216.00","1,231.79","1,213.15","1.20M","0.62%"
"Mar 20, 2019","1,223.97","1,197.35","1,227.14","1,196.17","2.23M","2.10%"
"Mar 19, 2019","1,198.85","1,188.81","1,200.00","1,185.87","1.52M","1.23%"
"Mar 18, 2019","1,184.26","1,183.30","1,190.00","1,177.42","1.29M","-0.02%"
"Mar 15, 2019","1,184.46","1,193.38","1,196.57","1,182.61","2.46M","-0.09%"
"Mar 14, 2019","1,185.55","1,194.51","1,197.88","1,184.48","1.17M","-0.65%"
"Mar 13, 2019","1,193.32","1,200.64","1,200.93","1,191.94","1.44M","0.01%"
"Mar 12, 2019","1,193.20","1,178.26","1,200.00","1,178.26","2.01M","1.48%"
"Mar 11, 2019","1,175.76","1,144.45","1,176.19","1,144.45","1.72M","2.93%"
"Mar 08, 2019","1,142.32","1,126.73","1,147.08","1,123.30","1.21M","-0.09%"
"Mar 07, 2019","1,143.30","1,155.72","1,156.76","1,134.91","1.17M","-1.26%"
"Mar 06, 2019","1,157.86","1,162.49","1,167.57","1,155.49","1.10M","-0.36%"
"Mar 05, 2019","1,162.03","1,150.06","1,169.61","1,146.19","1.44M","1.24%"
"Mar 04, 2019","1,147.80","1,146.99","1,158.28","1,130.69","1.45M","0.60%"
"Mar 01, 2019","1,140.99","1,124.90","1,142.97","1,124.75","1.45M","1.88%"
"Feb 28, 2019","1,119.92","1,111.30","1,127.65","1,111.01","1.54M","0.35%"
"Feb 27, 2019","1,116.05","1,106.95","1,117.98","1,101.00","968.76K","0.08%"
"Feb 26, 2019","1,115.13","1,105.75","1,119.51","1,099.92","1.47M","0.52%"
"Feb 25, 2019","1,109.40","1,116.00","1,118.54","1,107.27","1.41M","-0.09%"
"Feb 22, 2019","1,110.37","1,100.90","1,111.24","1,095.60","1.05M","1.22%"
"Feb 21, 2019","1,096.97","1,110.84","1,111.94","1,092.52","1.42M","-1.51%"
"Feb 20, 2019","1,113.80","1,119.99","1,123.41","1,105.28","1.09M","-0.43%"
"Feb 19, 2019","1,118.56","1,110.00","1,121.89","1,110.00","1.05M","0.44%"
"Feb 15, 2019","1,113.65","1,130.08","1,131.67","1,110.65","1.45M","-0.72%"
"Feb 14, 2019","1,121.67","1,118.05","1,128.23","1,110.44","947.63K","0.13%"
