"Date","Price","Open","High","Low","Vol.","Change %"
"May 02, 2019","1.800","1.868","1.868","1.793","6.64M","-3.64%"
"Apr 30, 2019","1.868","1.847","1.882","1.847","4.74M","1.14%"
"Apr 29, 2019","1.847","1.861","1.909","1.841","15.09M","0.71%"
"Apr 26, 2019","1.834","1.765","1.834","1.758","10.28M","4.68%"
"Apr 25, 2019","1.752","1.724","1.752","1.724","4.54M","1.62%"
"Apr 24, 2019","1.724","1.710","1.758","1.697","6.30M","1.17%"
"Apr 23, 2019","1.704","1.690","1.724","1.683","6.05M","0.83%"
"Apr 22, 2019","1.690","1.710","1.717","1.676","4.57M","-1.17%"
"Apr 19, 2019","1.710","1.676","1.717","1.669","4.73M","2.83%"
"Apr 18, 2019","1.663","1.704","1.704","1.656","11.08M","-2.00%"
"Apr 17, 2019","1.697","1.704","1.710","1.676","8.08M","0.41%"
"Apr 16, 2019","1.690","1.690","1.724","1.676","9.60M","0.42%"
"Apr 15, 2019","1.683","1.717","1.717","1.669","7.18M","-1.23%"
"Apr 12, 2019","1.704","1.710","1.724","1.697","5.41M","0.83%"
"Apr 11, 2019","1.690","1.738","1.752","1.676","12.70M","-2.37%"
"Apr 10, 2019","1.731","1.786","1.793","1.724","12.44M","-2.70%"
"Apr 09, 2019","1.779","1.827","1.827","1.779","9.28M","-2.63%"
"Apr 08, 2019","1.827","1.813","1.834","1.786","6.46M","0.77%"
"Apr 05, 2019","1.813","1.834","1.834","1.806","4.05M","-0.77%"
"Apr 04, 2019","1.827","1.820","1.834","1.813","4.55M","0.00%"
"Apr 03, 2019","1.827","1.827","1.834","1.813","3.21M","0.77%"
"Apr 02, 2019","1.813","1.813","1.834","1.806","3.74M","0.39%"
"Apr 01, 2019","1.806","1.834","1.834","1.806","6.01M","-0.77%"
"Mar 29, 2019","1.820","1.854","1.854","1.793","13.90M","-1.46%"
"Mar 28, 2019","1.847","1.854","1.868","1.841","4.73M","0.00%"
"Mar 27, 2019","1.847","1.882","1.882","1.847","2.30M","-1.49%"
"Mar 26, 2019","1.875","1.868","1.882","1.868","3.01M","1.13%"
"Mar 25, 2019","1.854","1.875","1.888","1.854","7.80M","-2.88%"
"Mar 22, 2019","1.909","1.916","1.916","1.875","4.00M","0.74%"
"Mar 21, 2019","1.895","1.916","1.923","1.888","4.05M","-0.73%"
"Mar 20, 2019","1.909","1.916","1.923","1.895","4.14M","-1.04%"
"Mar 19, 2019","1.929","1.909","1.964","1.895","9.21M","1.05%"
"Mar 18, 2019","1.909","1.916","1.923","1.895","3.23M","0.00%"
"Mar 15, 2019","1.909","1.902","1.909","1.868","8.98M","1.11%"
"Mar 14, 2019","1.888","1.916","1.929","1.888","5.59M","-1.10%"
"Mar 13, 2019","1.909","1.895","1.936","1.875","8.28M","1.81%"
"Mar 12, 2019","1.875","1.895","1.909","1.868","4.85M","-1.06%"
"Mar 11, 2019","1.895","1.888","1.909","1.882","6.89M","-3.51%"
"Mar 08, 2019","1.964","1.943","1.984","1.936","10.36M","1.45%"
"Mar 07, 2019","1.936","1.916","1.970","1.916","13.68M","1.04%"
