"Date","Price","Open","High","Low","Vol.","Change %"
"Sep 24, 2019","58.76","58.54","59.00","58.54","1.90K","0.38%"
"Sep 23, 2019","58.54","57.90","58.80","57.90","9.60K","1.21%"
"Sep 20, 2019","57.84","57.56","58.10","57.56","8.30K","0.49%"
"Sep 19, 2019","57.56","56.70","57.56","56.20","41.50K","1.52%"
"Sep 18, 2019","56.70","58.70","58.80","56.68","26.20K","-3.57%"
"Sep 17, 2019","58.80","60.00","60.00","58.80","7.40K","-2.03%"
"Sep 13, 2019","60.02","60.20","60.20","60.00","43.90K","-0.96%"
"Sep 12, 2019","60.60","61.80","61.80","60.00","57.60K","-2.26%"
"Sep 11, 2019","62.00","62.20","62.20","62.00","1.70K","-0.64%"
"Sep 10, 2019","62.40","62.70","62.70","62.10","31.70K","-0.48%"
"Sep 06, 2019","62.70","62.70","62.70","62.70","0.20K","-0.63%"
"Sep 05, 2019","63.10","63.10","63.10","63.10","0.10K","0.00%"
"Sep 04, 2019","63.10","62.90","63.10","62.90","212.80K","0.00%"
"Sep 03, 2019","63.10","63.00","63.10","63.00","14.60K","-0.32%"
"Aug 30, 2019","63.30","63.30","63.30","63.30","9.80K","0.54%"
"Aug 29, 2019","62.96","63.00","63.00","62.90","98.20K","-0.22%"
"Aug 28, 2019","63.10","63.60","63.60","63.00","89.70K","-1.25%"
"Aug 26, 2019","63.90","63.90","63.90","63.90","1.10K","-0.62%"
"Aug 22, 2019","64.30","64.30","64.30","64.30","0.10K","0.03%"
"Aug 19, 2019","64.28","64.28","64.28","64.28","0.10K","0.28%"
"Aug 16, 2019","64.10","64.00","64.10","64.00","106.20K","0.16%"
"Aug 15, 2019","64.00","63.96","64.00","63.96","10.30K","0.00%"
"Aug 14, 2019","64.00","63.60","64.00","63.60","28.10K","-0.16%"
"Aug 13, 2019","64.10","64.10","64.10","64.10","0.10K","0.00%"
"Aug 09, 2019","64.10","64.10","64.30","64.10","6.90K","0.00%"
"Aug 07, 2019","64.10","64.00","64.12","64.00","15.20K","0.00%"
"Aug 06, 2019","64.10","63.20","64.10","63.20","8.90K","0.00%"
"Aug 05, 2019","64.10","63.30","64.10","63.00","4.00K","0.16%"
"Aug 02, 2019","64.00","64.00","64.00","64.00","6.80K","0.00%"
"Aug 01, 2019","64.00","63.38","64.02","63.38","8.90K","0.00%"
"Jul 29, 2019","64.00","64.00","64.00","64.00","0.40K","0.00%"
"Jul 26, 2019","64.00","64.00","64.00","64.00","3.60K","0.00%"
"Jul 25, 2019","64.00","64.00","64.02","64.00","15.60K","0.00%"
"Jul 24, 2019","64.00","64.20","64.20","63.50","11.50K","0.00%"
"Jul 23, 2019","64.00","63.50","64.00","63.50","9.00K","0.00%"
"Jul 22, 2019","64.00","64.10","64.10","64.00","0.60K","0.00%"
"Jul 19, 2019","64.00","64.00","64.00","64.00","21.90K","0.00%"
"Jul 18, 2019","64.00","64.48","64.50","64.00","1.30K","0.00%"
"Jul 17, 2019","64.00","64.00","64.00","64.00","15.90K","0.00%"
"Jul 16, 2019","64.00","63.90","64.00","63.90","1.00K","0.63%"
"Jul 15, 2019","63.60","63.50","64.00","63.50","14.40K","-0.63%"
"Jul 12, 2019","64.00","64.00","64.00","64.00","11.60K","0.00%"
"Jul 11, 2019","64.00","63.50","64.00","63.50","17.00K","0.72%"
"Jul 10, 2019","63.54","63.62","63.62","63.54","0.70K","-0.09%"
"Jul 09, 2019","63.60","64.28","64.30","63.60","1.70K","0.00%"
"Jul 05, 2019","63.60","63.60","63.60","63.60","0.10K","-0.63%"
"Jul 04, 2019","64.00","63.50","64.00","63.50","9.70K","0.79%"
"Jul 03, 2019","63.50","63.50","63.60","63.50","2.10K","-0.16%"
"Jul 02, 2019","63.60","63.50","63.90","63.50","2.60K","-0.47%"
"Jul 01, 2019","63.90","64.00","64.00","63.80","2.80K","-0.16%"
"Jun 27, 2019","64.00","64.00","64.00","64.00","3.90K","0.00%"
